Region_Name,Federal_District,Year,Migration_rate,Population,GRP_per_capita,Investment_per_capita,Unemployment_rate,Housing_price,Income_per_capita,Housing_construction_rate
Еврейская АО,ДФО,2023,-61.0,146.6,697096.5,211639.0,3.699803809078596,77025.0,43479.0,175.0
Еврейская АО,ДФО,2024,-61.0,146.6,697096.5,233100.0,3.699803809078596,77025.0,52015.0,269.0
Забайкальский край,ДФО,2001,-86.0,1172.1,29979.7,7478.63402523611,14.9,50983.0,2011.0,79.00349799505162
Забайкальский край,ДФО,2002,-79.0,1159.0,38443.3,5957.73426546482,14.9,50983.0,2993.0,70.23295944779984
Забайкальский край,ДФО,2003,-53.0,1147.6,46308.5,9979.22081084527,14.9,50983.0,4018.0,88.7036974106014
Забайкальский край,ДФО,2004,-54.0,1137.7,53845.5,13764.227244936345,14.9,50983.0,4808.0,129.29219773004738
Забайкальский край,ДФО,2005,-47.0,1128.0,61741.0,15427.0,14.9,50983.0,5908.0,116.0
Забайкальский край,ДФО,2006,-57.0,1119.2,81066.2,20032.2,14.9,50983.0,7119.0,159.93066692875044
Забайкальский край,ДФО,2007,-37.0,1113.3,99544.9,28794.6,14.9,50983.0,8265.0,209.01992381147423
Забайкальский край,ДФО,2008,-36.0,1110.3,126362.1,42731.0,14.9,50983.0,11047.0,232.90645824570825
Забайкальский край,ДФО,2009,-25.0,1109.1,133973.5,38114.0,12.0,50983.0,12705.0,242.63265902312185
Забайкальский край,ДФО,2010,-46.0,1107.6,150548.9,40472.0,11.1,50983.0,14205.0,248.0
Забайкальский край,ДФО,2011,-120.0,1100.8,185196.6,46925.1,10.6,50983.0,15997.098766833966,251.0
Забайкальский край,ДФО,2012,-105.0,1091.5,205203.2,61932.2,10.6,50983.0,17639.368246554197,276.0
Забайкальский край,ДФО,2013,-114.0,1083.1,211655.3,53053.3,10.458693968275352,50983.0,19244.51178845988,270.0
Забайкальский край,ДФО,2014,-97.0,1075.5,218366.2,64629.0,10.073766869590091,50983.0,19938.07927571068,324.0
Забайкальский край,ДФО,2015,-103.0,1068.0,231890.2,71422.8,10.371663168953132,50983.0,22368.65819563459,217.0
Забайкальский край,ДФО,2016,-97.0,1060.0,263346.5,80853.2,10.752928856458508,50983.0,22518.326061149244,270.0
Забайкальский край,ДФО,2017,-113.0,1051.0,291717.4,91649.8,10.714335010288288,50983.0,23251.86852901112,251.0
Забайкальский край,ДФО,2018,-109.0,1040.6,326599.2,86504.8,10.253928327767444,50983.0,24655.046395870853,174.413819933863
Забайкальский край,ДФО,2019,-91.0,1030.1,358683.8,93372.9,9.22032481216602,53928.0,26565.971177275773,204.0
Забайкальский край,ДФО,2020,-82.0,1019.9,414483.8,124403.6,9.8214070791444,64039.0,28021.32778249499,171.0
Забайкальский край,ДФО,2021,-96.0,1007.6,512723.1,162165.4,9.273536082594545,75138.0,31042.71335754881,195.0
Забайкальский край,ДФО,2022,-55.0,996.5,563667.1,187915.0,8.664930172957058,88701.0,38601.0,284.0
Забайкальский край,ДФО,2023,-50.0,988.4,726780.2,308889.0,6.928990624247795,101743.0,42758.0,385.0
Забайкальский край,ДФО,2024,-50.0,988.4,726780.2,283796.0,6.928990624247795,101743.0,50738.0,463.0
Ивановская область,ЦФО,2001,-17.0,1170.4,18947.2,2110.397499692417,5.2,39626.0,1298.0,78.26384142173615
Ивановская область,ЦФО,2002,-13.0,1153.2,23396.9,2753.703939492366,5.2,39626.0,1778.0,85.5879292403746
Ивановская область,ЦФО,2003,13.0,1137.8,29192.4,4500.845579123337,5.2,39626.0,2292.0,105.204595252346
Ивановская область,ЦФО,2004,-1.0,1123.9,35732.7,8005.24537334959,5.2,39626.0,2855.0,80.16848728915731
Ивановская область,ЦФО,2005,-1.0,1109.3,40039.1,10879.0,5.2,39626.0,3480.0,95.0
Ивановская область,ЦФО,2006,-0.04,1095.8,50271.5,13445.4,5.2,39626.0,4457.0,163.70868614197758
Ивановская область,ЦФО,2007,9.0,1085.5,68865.7,16044.6,5.2,39626.0,5684.0,130.8183053501923
Ивановская область,ЦФО,2008,26.0,1077.7,80708.5,24172.0,5.2,39626.0,8343.0,158.48419333586958
Ивановская область,ЦФО,2009,18.0,1071.0,81286.7,29837.0,10.8,39626.0,9351.0,174.12851711594624
Ивановская область,ЦФО,2010,8.0,1063.9,103280.0,28160.0,7.6,39626.0,11124.0,179.0
Ивановская область,ЦФО,2011,-39.0,1054.6,122231.4,30697.0,6.6,39626.0,13036.01180288406,205.0
Ивановская область,ЦФО,2012,-36.0,1044.1,130362.4,27546.0,6.3,39626.0,16127.807526152605,211.0
Ивановская область,ЦФО,2013,-52.0,1033.9,153048.9,32826.8,5.232493140943756,39626.0,17963.653687919388,222.0
Ивановская область,ЦФО,2014,-56.0,1022.9,148470.2,32333.6,4.251698003589093,39626.0,20162.978866573143,243.0
Ивановская область,ЦФО,2015,-72.0,1011.3,178498.0,25424.9,5.602043502677964,39626.0,22782.925893112,252.0
Ивановская область,ЦФО,2016,-61.0,999.6,205911.0,23297.4,5.533715250165418,39626.0,24314.23917672368,172.0
Ивановская область,ЦФО,2017,-71.0,987.2,215218.9,30707.9,4.647189590677743,39626.0,25657.91990097275,333.0
Ивановская область,ЦФО,2018,-84.0,972.9,238961.1,30176.6,4.178054399242067,39626.0,25421.32996209065,365.6558871984776
Ивановская область,ЦФО,2019,-40.0,959.5,265742.3,39000.6,3.747020662313385,39682.0,26901.599060859648,330.0
Ивановская область,ЦФО,2020,-50.0,946.2,284826.2,46910.6,5.368577735615864,40381.0,27557.65939000925,336.0
Ивановская область,ЦФО,2021,-21.0,931.5,331080.1,48599.6,4.498105272271357,46281.0,30234.953043906444,369.0
Ивановская область,ЦФО,2022,-4.0,919.4,394614.6,67579.0,3.154994194093164,63249.0,36509.0,427.0
Ивановская область,ЦФО,2023,-9.0,910.3,478107.8,76414.0,3.1230606252225988,75537.0,41108.0,562.0
Ивановская область,ЦФО,2024,-9.0,910.3,478107.8,77814.0,3.1230606252225988,75537.0,47881.0,510.0
Иркутская область,СФО,2001,-44.0,2611.4,46044.3,5833.509226341369,8.5,44434.0,2879.0,70.19223405070078
Иркутская область,СФО,2002,-38.0,2588.7,54156.9,6687.896919691108,8.5,44434.0,3610.0,89.1567195889829
Иркутская область,СФО,2003,-53.0,2565.0,65468.6,8624.786281767116,8.5,44434.0,4557.0,84.28849902534112
Иркутская область,СФО,2004,-70.0,2538.2,84014.3,10248.989596457674,8.5,44434.0,5450.0,105.11431575820396
Иркутская область,СФО,2005,-76.0,2508.1,102904.3,14623.0,8.5,44434.0,7119.0,121.0
Иркутская область,СФО,2006,-71.0,2479.8,133413.7,28499.3,8.5,44434.0,8826.0,133.52082436910302
Иркутская область,СФО,2007,-47.0,2461.4,163588.0,49515.7,8.5,44434.0,10280.0,233.6478973720604
Иркутская область,СФО,2008,-38.0,2451.9,178988.3,53001.0,8.5,44434.0,13169.0,238.5546581375933
Иркутская область,СФО,2009,-45.0,2444.3,187688.7,43590.0,10.8,44434.0,13910.0,246.36517275222465
Иркутская область,СФО,2010,-59.0,2434.2,224364.2,49050.0,10.1,44434.0,15110.0,258.0
Иркутская область,СФО,2011,-25.0,2426.4,261516.9,59979.1,9.1,44434.0,16015.132651188453,311.0
Иркутская область,СФО,2012,-28.0,2424.1,304432.0,73281.6,7.8,44434.0,17813.389241529378,359.0
Иркутская область,СФО,2013,-33.0,2421.7,332498.6,82614.3,8.282908103879404,44434.0,18831.36068265104,402.0
Иркутская область,СФО,2014,-27.0,2418.7,378852.0,88652.8,8.853496662840795,44434.0,19600.95993567812,346.0
Иркутская область,СФО,2015,-23.0,2416.5,414538.8,85279.5,8.17565813243651,44434.0,21729.69649580123,382.0
Иркутская область,СФО,2016,-27.0,2414.0,471911.8,102714.0,8.82145933725951,44434.0,22480.384523772536,379.0
Иркутская область,СФО,2017,-22.0,2410.3,526207.1,112027.4,8.644590640191577,44434.0,23470.166902461253,405.0
Иркутская область,СФО,2018,-22.0,2405.3,607208.3,132535.8,7.537772654020816,44434.0,24456.222153392457,411.2847369006332
Иркутская область,СФО,2019,-11.0,2399.3,641937.5,152842.4,6.580277805303944,47458.0,26301.02757348702,428.0
Иркутская область,СФО,2020,-29.0,2388.6,625618.7,163274.3,7.678512149280857,57731.0,27514.360128579672,464.0
Иркутская область,СФО,2021,-7.0,2372.1,831532.4,217650.3,5.984943243022701,69147.0,30269.843713925293,509.0
Иркутская область,СФО,2022,-44.0,2353.9,997313.3,359314.0,4.996943448850891,86981.0,37484.0,532.0
Иркутская область,СФО,2023,-26.0,2337.4,1086391.6,389409.0,3.674252175652955,98732.0,42483.0,638.0
Иркутская область,СФО,2024,-26.0,2337.4,1086391.6,429315.0,3.674252175652955,98732.0,50291.0,690.0
Кабардино-Балкарская Респ.,СКФО,2001,85.0,890.5,21834.2,3926.4026573118745,17.8,31053.0,1466.0,230.88152723189216
Кабардино-Балкарская Респ.,СКФО,2002,-173.0,897.7,25369.9,5190.120239614643,17.8,31053.0,2095.0,233.70836582377183
Кабардино-Балкарская Респ.,СКФО,2003,-128.0,895.3,29036.2,6140.302873553209,17.8,31053.0,2585.0,239.2373889394591
Кабардино-Балкарская Респ.,СКФО,2004,-148.0,883.5,32884.8,6235.933246634553,17.8,31053.0,3212.0,250.60160231087733
Кабардино-Балкарская Респ.,СКФО,2005,-127.0,871.7,42253.1,6688.0,17.8,31053.0,4190.0,263.0
Кабардино-Балкарская Респ.,СКФО,2006,-96.0,862.3,50225.2,7471.8,17.8,31053.0,5259.0,265.9139589172791
Кабардино-Балкарская Респ.,СКФО,2007,-48.0,857.9,57011.8,14906.1,17.8,31053.0,6902.0,276.26531261693185
Кабардино-Балкарская Респ.,СКФО,2008,-36.0,857.7,67731.3,18525.0,17.8,31053.0,8931.0,288.32790799623183
Кабардино-Балкарская Респ.,СКФО,2009,-27.0,858.8,76451.1,20392.0,14.6,31053.0,9986.0,297.6069190115631
Кабардино-Балкарская Респ.,СКФО,2010,-50.0,859.7,89668.3,24379.0,12.7,31053.0,11290.0,307.0
Кабардино-Балкарская Респ.,СКФО,2011,-34.0,860.7,105251.5,24229.6,10.5,31053.0,12616.905394525427,318.0
Кабардино-Балкарская Респ.,СКФО,2012,-33.0,863.3,123604.5,29713.2,8.9,31053.0,13648.54792539259,328.0
Кабардино-Балкарская Респ.,СКФО,2013,-37.0,866.2,128113.9,25480.1,10.450614152045402,31053.0,14851.441286055242,339.0
Кабардино-Балкарская Респ.,СКФО,2014,-5.0,870.1,134335.3,25453.9,9.454680405465444,31053.0,16206.80526280706,382.0
Кабардино-Балкарская Респ.,СКФО,2015,7.0,875.6,137647.8,32351.5,10.168720323636505,31053.0,18669.62881286507,435.0
Кабардино-Балкарская Респ.,СКФО,2016,9.0,881.2,173590.0,41119.6,10.318409513008213,31053.0,19366.72675388676,478.0
Кабардино-Балкарская Респ.,СКФО,2017,9.0,886.2,175147.8,39297.9,10.387280038451602,31053.0,19952.701772558685,493.0
Кабардино-Балкарская Респ.,СКФО,2018,-1.0,890.3,181478.0,39840.6,10.490594246887088,31053.0,20237.31592279521,503.0776993518992
Кабардино-Балкарская Респ.,СКФО,2019,28.0,894.8,191721.5,47260.8,10.778349319449044,30440.0,20815.08998688661,547.0
Кабардино-Балкарская Респ.,СКФО,2020,17.0,899.0,200313.5,54573.4,14.844750483056536,44637.0,21276.25481379967,576.0
Кабардино-Балкарская Респ.,СКФО,2021,30.0,902.5,235770.1,53828.3,11.782586774747854,61077.0,24991.259693701923,591.0
Кабардино-Балкарская Респ.,СКФО,2022,-36.0,903.8,272795.1,64917.0,10.063117644654922,59410.0,34759.0,578.0
Кабардино-Балкарская Респ.,СКФО,2023,-10.0,904.4,321883.7,75526.0,9.13297141699915,59085.0,38948.0,618.0
Кабардино-Балкарская Респ.,СКФО,2024,-10.0,904.4,321883.7,87428.0,9.13297141699915,59085.0,45587.0,674.0
Калининградская область,СЗФО,2001,60.0,956.5,33797.4,6004.088934054307,8.6,50960.0,2340.0,183.6905384213277
Калининградская область,СЗФО,2002,70.0,954.8,42019.6,8107.210918176632,8.6,50960.0,2716.0,207.3732718894009
Калининградская область,СЗФО,2003,22.0,951.0,49167.4,14405.41988104294,8.6,50960.0,3811.0,244.27175890387915
Калининградская область,СЗФО,2004,29.0,945.0,70426.0,20895.09176291316,8.6,50960.0,4704.0,259.2611797124423
Калининградская область,СЗФО,2005,33.0,939.3,87122.8,31894.0,8.6,50960.0,6481.0,283.0
Калининградская область,СЗФО,2006,48.0,935.5,110255.4,34844.7,8.6,50960.0,8918.0,536.4251720024117
Калининградская область,СЗФО,2007,56.0,934.8,153964.0,49412.7,8.6,50960.0,11431.0,805.828753099547
Калининградская область,СЗФО,2008,54.0,935.9,191533.4,75657.0,8.6,50960.0,12920.0,855.3830045247902
Калининградская область,СЗФО,2009,52.0,937.6,180797.2,64486.0,10.9,50960.0,14772.0,648.2349515743534
Калининградская область,СЗФО,2010,62.0,940.2,208193.2,59429.0,10.3,50960.0,16040.0,558.0
Калининградская область,СЗФО,2011,71.0,944.4,255184.6,66887.8,9.1,50960.0,16878.268936670644,577.0
Калининградская область,СЗФО,2012,94.0,951.2,278984.6,75441.0,7.4,50960.0,19448.508833350155,612.0
Калининградская область,СЗФО,2013,97.0,959.6,287490.4,71591.4,5.6277771448103,50960.0,20063.837292303844,666.0
Калининградская область,СЗФО,2014,70.0,967.1,324788.4,65886.6,5.418535696537377,50960.0,22595.8059951778,1155.0
Калининградская область,СЗФО,2015,84.0,974.0,359164.5,70858.8,5.707658089442697,50960.0,25476.23511389876,1241.0
Калининградская область,СЗФО,2016,104.0,982.9,424365.1,91021.7,5.930149219474995,50960.0,25623.40297306793,1232.0
Калининградская область,СЗФО,2017,102.0,992.2,450182.7,131421.0,5.176412842126208,50960.0,26415.31749535214,911.0
Калининградская область,СЗФО,2018,98.0,1000.5,493056.8,159800.8,4.643552829537386,50960.0,27490.589103293227,917.504707720662
Калининградская область,СЗФО,2019,133.0,1009.9,515852.5,100415.3,4.485212269965961,53440.0,29024.893948215835,966.0
Калининградская область,СЗФО,2020,103.0,1018.5,539350.5,108630.4,5.892273290423428,61362.0,29536.43315253892,1146.0
Калининградская область,СЗФО,2021,159.0,1026.3,666279.8,99676.8,5.025614946980251,81190.0,31933.91156823828,1242.0
Калининградская область,СЗФО,2022,61.0,1031.7,710941.1,118670.0,3.132349029705723,109865.0,38327.0,1278.0
Калининградская область,СЗФО,2023,60.0,1033.1,760027.0,179579.0,3.027103184538844,97472.0,43543.0,1178.0
Калининградская область,СЗФО,2024,60.0,1033.1,760027.0,175982.0,3.027103184538844,97472.0,53580.0,1181.0
Калужская область,ЦФО,2001,2.0,1055.0,30201.9,6024.553816870595,4.6,52878.0,1782.0,183.90368755332256
Калужская область,ЦФО,2002,-2.0,1044.1,35708.4,7135.945904851926,4.6,52878.0,2503.0,189.8285604827124
Калужская область,ЦФО,2003,35.0,1035.1,47136.5,9035.785367765146,4.6,52878.0,3335.0,209.34467484917425
